trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
8572070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-106,shp-61A-03,1,1
6932020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-163,shp-61A-03,1,1
9081020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-168,shp-61A-03,1,1
8306020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-159,shp-61A-03,1,1
6402010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-102,shp-61A-03,1,1
8441080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-096,shp-61A-03,1,1
6138070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-131,shp-61A-03,1,1
9873010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-086,shp-61A-03,1,1
9933070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-110,shp-61A-03,1,1
9844010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-089,shp-61A-03,1,1
8038080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-089,shp-61A-03,1,1
7042020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-181,shp-61A-03,1,1
1182010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-104,shp-61A-03,1,1
11950020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-153,shp-61A-04,1,1
122020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-186,shp-61A-03,1,1
12437080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-092,shp-61A-03,1,1
12546010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-088,shp-61A-03,1,1
9239020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-188,shp-61A-03,1,1
9000010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-102,shp-61A-03,1,1
8907070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-124,shp-61A-03,1,1
8225020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-192,shp-61A-03,1,1
8181080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-095,shp-61A-03,1,1
8475010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-090,shp-61A-03,1,1
9905070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-108,shp-61A-03,1,1
9346080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-093,shp-61A-03,1,1
949070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-134,shp-61A-03,1,1
9531020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-155,shp-61A-03,1,1
5985020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-164,shp-61A-03,1,1
6012080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-099,shp-61A-03,1,1
5904070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-116,shp-61A-03,1,1
5815080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-085,shp-61A-03,1,1
5713020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-162,shp-61A-03,1,1
5416080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-082,shp-61A-04,1,1
8375080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-085,shp-61A-03,1,1
6727020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-157,shp-61A-04,1,1
68080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-097,shp-61A-03,1,1
6860010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-095,shp-61A-03,1,1
6577080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-101,shp-61A-03,1,1
7157020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-173,shp-61A-03,1,1
7493020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-198,shp-61A-03,1,1
2973070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-119,shp-61A-03,1,1
3820080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-104,shp-61A-03,1,1
3939080,61A,3,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-081,shp-61A-04,1,1
1370010,61A,2,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-098,shp-61A-03,1,1
13386020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-175,shp-61A-03,1,1
12819070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-114,shp-61A-03,1,1
1755070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-104,shp-61A-03,1,1
1981020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-205,shp-61A-04,1,1
13795020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-179,shp-61A-03,1,1
13835020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-176,shp-61A-03,1,1
14068020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-156,shp-61A-03,1,1
14080070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-105,shp-61A-03,1,1
8518020,61A,1,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-152,shp-61A-04,1,1
8733070,61A,4,INBOUND-DOWNTOWN VIA OAKLAND,,1,61A-127,shp-61A-03,1,1
13272010,61A,2,OUTBOUND-NORTH BRADDOCK,,0,61A-105,shp-61A-54,1,1
4080020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-201,shp-61A-54,1,1
2370020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-204,shp-61A-54,1,1
8334070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-134,shp-61A-54,1,1
8494020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-199,shp-61A-54,1,1
11148080,61A,3,OUTBOUND-NORTH BRADDOCK,,0,61A-104,shp-61A-54,1,1
7085070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-134,shp-61A-54,1,1
7194070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-136,shp-61A-54,1,1
810020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-197,shp-61A-54,1,1
7548020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-202,shp-61A-54,1,1
10103080,61A,3,OUTBOUND-NORTH BRADDOCK,,0,61A-103,shp-61A-54,1,1
1738020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-205,shp-61A-54,1,1
11821070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-135,shp-61A-54,1,1
2225070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-135,shp-61A-54,1,1
1247020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-201,shp-61A-54,1,1
3678010,61A,2,OUTBOUND-NORTH BRADDOCK,,0,61A-106,shp-61A-54,1,1
1303070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-133,shp-61A-54,1,1
14045020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-202,shp-61A-54,1,1
14022080,61A,3,OUTBOUND-NORTH BRADDOCK,,0,61A-105,shp-61A-54,1,1
5947080,61A,3,OUTBOUND-NORTH BRADDOCK,,0,61A-106,shp-61A-54,1,1
4978070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61C-189,shp-61A-54,1,1
8855070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-128,shp-61A-54,1,1
6814010,61A,2,OUTBOUND-NORTH BRADDOCK,,0,61A-103,shp-61A-54,1,1
7010,61A,2,OUTBOUND-NORTH BRADDOCK,,0,61A-104,shp-61A-54,1,1
5393020,61A,1,OUTBOUND-NORTH BRADDOCK,,0,61A-203,shp-61A-54,1,1
6432070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-130,shp-61A-54,1,1
6652070,61A,4,OUTBOUND-NORTH BRADDOCK,,0,61A-129,shp-61A-54,1,1
48020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-160,shp-61B-53,1,1
539070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-106,shp-61B-53,1,1
4861010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-111,shp-61B-53,1,1
2640020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-219,shp-61B-53,1,1
2692010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-116,shp-61B-53,1,1
7205080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-110,shp-61B-53,1,1
4282020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-156,shp-61B-53,1,1
419080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-089,shp-61B-53,1,1
1727070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-145,shp-61B-53,1,1
1501070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-139,shp-61B-53,1,1
1625070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-150,shp-61B-53,1,1
2509020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-225,shp-61B-53,1,1
2149070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-156,shp-61B-53,1,1
2285080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-100,shp-61B-53,1,1
2909070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-152,shp-61B-53,1,1
321020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-228,shp-61B-53,1,1
5507010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-089,shp-61B-53,1,1
3486080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-109,shp-61B-53,1,1
3921080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-116,shp-61B-53,1,1
4163080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-108,shp-61B-53,1,1
3704020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-222,shp-61B-53,1,1
8270070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-140,shp-61B-53,1,1
6537080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-114,shp-61B-53,1,1
7658010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-109,shp-61B-53,1,1
5989020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-223,shp-61B-53,1,1
5992010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-093,shp-61B-53,1,1
3062010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-109,shp-61B-53,1,1
7395070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-145,shp-61B-53,1,1
2860080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-113,shp-61B-53,1,1
5819010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-086,shp-61B-53,1,1
6174020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-214,shp-61B-53,1,1
6072070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-137,shp-61B-53,1,1
7308010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-098,shp-61B-53,1,1
8605020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-219,shp-61B-53,1,1
7001070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-150,shp-61B-53,1,1
5239080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-111,shp-61B-53,1,1
9300020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-230,shp-61B-53,1,1
9012010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-081,shp-61B-53,1,1
4674010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-114,shp-61B-53,1,1
5898070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-138,shp-61B-53,1,1
5273080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-109,shp-61B-53,1,1
9755080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-088,shp-61B-53,1,1
551020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-158,shp-61B-53,1,1
13867020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-190,shp-61B-53,1,1
13060020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-218,shp-61B-53,1,1
3682020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-220,shp-61B-53,1,1
362020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-164,shp-61B-53,1,1
13269070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-142,shp-61B-53,1,1
13274020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-210,shp-61B-53,1,1
3792020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-218,shp-61B-53,1,1
3201020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-157,shp-61B-53,1,1
247070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-137,shp-61B-53,1,1
12388010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-087,shp-61B-53,1,1
11443020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-217,shp-61B-53,1,1
2046080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-086,shp-61B-53,1,1
1895020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-213,shp-61B-53,1,1
1087010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-110,shp-61B-53,1,1
10913020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-227,shp-61B-53,1,1
13964010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-088,shp-61B-53,1,1
1549020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-215,shp-61B-53,1,1
10177020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-207,shp-61B-53,1,1
10017020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-225,shp-61B-53,1,1
1001020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-211,shp-61B-53,1,1
10159020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-230,shp-61B-53,1,1
10572020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-214,shp-61B-53,1,1
10540010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-112,shp-61B-53,1,1
10672070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-154,shp-61B-53,1,1
10727020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-159,shp-61B-53,1,1
10603020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-220,shp-61B-53,1,1
10891080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-093,shp-61B-53,1,1
10895080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-087,shp-61B-53,1,1
1103010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-114,shp-61B-53,1,1
11291080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-098,shp-61B-53,1,1
12228070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-139,shp-61B-53,1,1
11921010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-112,shp-61B-53,1,1
12270070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-140,shp-61B-53,1,1
12627080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-112,shp-61B-53,1,1
12664080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-091,shp-61B-53,1,1
128020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-197,shp-61B-53,1,1
12373080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-096,shp-61B-53,1,1
13078020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-213,shp-61B-53,1,1
12577070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-149,shp-61B-53,1,1
10466020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-208,shp-61B-53,1,1
1383020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-224,shp-61B-53,1,1
13308010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-108,shp-61B-53,1,1
12943080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-110,shp-61B-53,1,1
13397020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-215,shp-61B-53,1,1
9938070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-141,shp-61B-53,1,1
9921020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-227,shp-61B-53,1,1
9826010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-116,shp-61B-53,1,1
8070020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-216,shp-61B-53,1,1
793070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-141,shp-61B-53,1,1
7689070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-144,shp-61B-53,1,1
9419010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-100,shp-61B-53,1,1
9269070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-105,shp-61B-53,1,1
9508010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-096,shp-61B-53,1,1
9502070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-144,shp-61B-53,1,1
8318080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-081,shp-61B-53,1,1
833080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-115,shp-61B-53,1,1
8954020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-207,shp-61B-53,1,1
685020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-210,shp-61B-53,1,1
8612010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-113,shp-61B-53,1,1
8727070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-142,shp-61B-53,1,1
11244020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-206,shp-61B-53,1,1
11253020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-222,shp-61B-53,1,1
1250020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-212,shp-61B-53,1,1
12141070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-154,shp-61B-53,1,1
11857070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-151,shp-61B-53,1,1
11755070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-153,shp-61B-53,1,1
9374020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-209,shp-61B-53,1,1
9463080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-117,shp-61B-53,1,1
9967020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-217,shp-61B-53,1,1
9949020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-209,shp-61B-53,1,1
10495070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-143,shp-61B-53,1,1
8287010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-091,shp-61B-53,1,1
8688020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-223,shp-61B-53,1,1
9105070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-153,shp-61B-53,1,1
8073020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-208,shp-61B-53,1,1
8012070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-149,shp-61B-53,1,1
8146020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-194,shp-61B-53,1,1
7701070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-146,shp-61B-53,1,1
7152010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-115,shp-61B-53,1,1
6619020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-229,shp-61B-53,1,1
654070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-143,shp-61B-53,1,1
6518070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-152,shp-61B-53,1,1
6499070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-138,shp-61B-53,1,1
6691070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-107,shp-61B-53,1,1
5488080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-114,shp-61B-53,1,1
6105020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-221,shp-61B-53,1,1
6364010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-118,shp-61B-53,1,1
4669010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-110,shp-61B-53,1,1
2814070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-148,shp-61B-53,1,1
2718010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-117,shp-61B-53,1,1
3742070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-148,shp-61B-53,1,1
3220070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-147,shp-61B-53,1,1
3441020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-211,shp-61B-53,1,1
34080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-116,shp-61B-53,1,1
1353080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-118,shp-61B-53,1,1
1285010,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-097,shp-61B-53,1,1
1678020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-226,shp-61B-53,1,1
1524070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-155,shp-61B-53,1,1
9010070,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-147,shp-61B-53,1,1
917080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-097,shp-61B-53,1,1
9676020,61B,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-206,shp-61B-53,1,1
9919080,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-112,shp-61B-53,1,1
2874010,61B,2,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-107,shp-61B-54,1,1
3005010,61B,2,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-117,shp-61B-54,1,1
4706080,61B,3,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-118,shp-61B-54,1,1
9348020,61B,1,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61A-203,shp-61B-54,1,1
12503070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-155,shp-61B-54,1,1
700070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61A-133,shp-61B-54,1,1
6256080,61B,3,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-107,shp-61B-54,1,1
9573070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-157,shp-61B-54,1,1
13036020,61B,1,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-233,shp-61B-54,1,1
1219070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-159,shp-61B-54,1,1
11210070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-156,shp-61B-54,1,1
10561070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-158,shp-61B-54,1,1
10487070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61A-136,shp-61B-54,1,1
13894020,61B,1,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-231,shp-61B-54,1,1
1610020,61B,1,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-232,shp-61B-54,1,1
2597070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-158,shp-61B-54,1,1
13729080,61B,3,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-117,shp-61B-54,1,1
13588020,61B,1,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-234,shp-61B-54,1,1
9570020,61B,1,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61A-205,shp-61B-54,1,1
7785020,61B,1,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-234,shp-61B-54,1,1
8222070,61B,4,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-159,shp-61B-54,1,1
3282010,61B,2,OUTBOUND-BRADDOCK VIA OAKLAND,,0,61B-119,shp-61B-54,1,1
